Size_MB,Lifetime
0.00390625,1
0.00390625,1
98,507
0.00390625,507
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,497
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,498
0.00390625,498
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,488
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,489
0.00390625,489
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,484
196,2
0.0625,482
0.25,3
1,3
0.0625,3
1,476
0.25,3
0.0625,3
1,3
196,2
1,2
196,471
196,29
98,2
2,3
196,4
98,461
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,462
0.00390625,462
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,452
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,453
0.00390625,453
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,443
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,444
0.00390625,444
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,439
196,2
0.0625,437
0.25,3
1,3
0.0625,3
1,431
0.25,3
0.0625,3
1,3
196,2
1,2
196,426
196,29
98,2
2,3
196,4
98,416
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,417
0.00390625,417
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,407
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,408
0.00390625,408
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,398
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,399
0.00390625,399
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,394
196,2
0.0625,392
0.25,3
1,3
0.0625,3
1,386
0.25,3
0.0625,3
1,3
196,2
1,2
196,381
196,29
98,2
2,3
196,4
98,371
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,372
0.00390625,372
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,362
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,363
0.00390625,363
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,353
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,354
0.00390625,354
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,349
196,2
0.0625,347
0.25,3
1,3
0.0625,3
1,341
0.25,3
0.0625,3
1,3
196,2
1,2
196,336
196,29
98,2
2,3
196,4
98,326
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,327
0.00390625,327
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,317
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,318
0.00390625,318
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,308
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,309
0.00390625,309
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,304
196,2
0.0625,302
0.25,3
1,3
0.0625,3
1,296
0.25,3
0.0625,3
1,3
196,2
1,2
196,291
196,29
98,2
2,3
196,4
98,281
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,282
0.00390625,282
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,272
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,273
0.00390625,273
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,263
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,264
0.00390625,264
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,259
196,2
0.0625,257
0.25,3
1,3
0.0625,3
1,251
0.25,3
0.0625,3
1,3
196,2
1,2
196,246
196,29
98,2
2,3
196,4
98,236
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,237
0.00390625,237
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,227
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,228
0.00390625,228
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,218
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,219
0.00390625,219
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,214
196,2
0.0625,212
0.25,3
1,3
0.0625,3
1,206
0.25,3
0.0625,3
1,3
196,2
1,2
196,201
196,29
98,2
2,3
196,4
98,191
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,192
0.00390625,192
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,182
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,183
0.00390625,183
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,173
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,174
0.00390625,174
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,169
196,2
0.0625,167
0.25,3
1,3
0.0625,3
1,161
0.25,3
0.0625,3
1,3
196,2
1,2
196,156
196,29
196,2
4,3
196,4
196,146
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,147
0.00390625,147
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
98,2
72,3
196,3
98,137
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,138
0.0078125,138
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,2
16,3
98,3
98,128
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,129
0.0078125,129
0.0078125,1
0.0078125,1
98,1
0.0078125,1
2,124
98,2
0.125,122
1,3
2,3
0.125,3
2,116
1,3
0.125,3
2,3
98,4
2,2
98,2
72,3
196,30
98,2
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,106
0.0078125,106
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,104
98,7
49,2
8,3
98,4
49,94
49,4
0.0078125,2
0.00390625,1
0.00390625,1
49,95
0.00390625,95
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
98,2
72,3
49,3
98,85
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,86
0.0078125,86
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,2
16,3
98,3
98,76
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,77
0.0078125,77
0.0078125,1
0.0078125,1
98,1
0.0078125,1
2,72
98,2
0.125,70
1,3
2,3
0.125,3
2,64
1,3
0.125,3
2,3
98,2
2,2
98,59
98,29
49,2
8,3
98,4
49,49
49,4
0.0078125,2
0.00390625,1
0.00390625,1
49,50
0.00390625,50
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
98,2
72,3
49,3
98,40
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,41
0.0078125,41
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,2
16,3
98,3
98,31
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,32
0.0078125,32
0.0078125,1
0.0078125,1
98,1
0.0078125,1
2,27
98,2
0.125,25
1,3
2,3
0.125,3
2,19
1,3
0.125,3
2,3
98,2
2,2
98,14
98,29
2,2
98,2
2,9
2,6
2,2
0.976562,2
2,3
7.8125,3
0.00390625,2
0.976562,5
0.0820312,3
784.145,3
784.285,4
392.066,3
393.129,3
784.254,5
128,3
392.129,4
784.129,3
393.129,3
784.254,5
128,5
784.129,3
393.129,3
784.254,5
128,5
784.254,3
788.504,3
393.004,3
128,2
128,3
788.504,4
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
392.504,3
200.504,3
393.004,3
128,2
128,5
393.004,3
606.004,3
200.004,3
128,2
128,3
606.004,4
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
198.004,3
312.004,3
200.004,3
128,2
128,5
200.004,3
366.004,3
114.004,3
128,2
128,3
366.004,4
106.004,3
219.004,3
114.004,3
128,2
128,5
106.004,3
219.004,3
114.004,3
128,2
128,6
0.0625,8
0.0625,5
3.12891,1
128,3
3.12891,6
276.008,1
212.004,5
291.012,1
219.004,5
187.004,1
155.004,6
3.12891,1
128,3
3.12891,6
276.008,1
212.004,5
291.012,1
219.004,5
187.004,1
155.004,6
438.012,1
366.004,4
3.12891,1
128,3
3.12891,6
276.008,1
212.004,5
438.012,1
366.004,5
412.004,1
396.004,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
1.31641,4
0.253906,6
412.004,1
396.004,5
330.004,1
312.004,5
314.004,1
128,6
624.004,1
606.773,4
1.31641,4
0.253906,6
412.004,1
396.004,5
624.004,1
606.773,5
256,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
0.597656,1
128,3
144,6
256,6
597.004,1
592.504,5
128,7
1185,1
1183.57,4
0.597656,1
128,3
144,6
256,6
1185,1
1183.57,5
192,7
132,1
128,4
128,5
192,6
1189.5,1
1177.13,5
32,1
128,6
132,1
128,4
128,5
192,6
1189.5,1
1177.13,5
32,1
128,6
160,5
132,1
128,4
128,5
192,6
1189.5,1
1177.13,5
16,1
128,7
2365.41,1
2352.29,5
1569.69,1
1568.14,8
