Size_MB,Lifetime
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,543
0.00390625,543
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,533
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,534
0.00390625,534
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,529
588,2
0.1875,527
0.25,3
3,3
0.1875,3
3,521
0.25,3
0.1875,3
3,3
588,2
3,2
588,516
588,29
294,2
2,3
588,4
294,506
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,507
0.00390625,507
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,497
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,498
0.00390625,498
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,488
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,489
0.00390625,489
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,484
588,2
0.1875,482
0.25,3
3,3
0.1875,3
3,476
0.25,3
0.1875,3
3,3
588,2
3,2
588,471
588,29
294,2
2,3
588,4
294,461
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,462
0.00390625,462
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,452
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,453
0.00390625,453
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,443
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,444
0.00390625,444
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,439
588,2
0.1875,437
0.25,3
3,3
0.1875,3
3,431
0.25,3
0.1875,3
3,3
588,2
3,2
588,426
588,29
294,2
2,3
588,4
294,416
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,417
0.00390625,417
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,407
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,408
0.00390625,408
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,398
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,399
0.00390625,399
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,394
588,2
0.1875,392
0.25,3
3,3
0.1875,3
3,386
0.25,3
0.1875,3
3,3
588,2
3,2
588,381
588,29
294,2
2,3
588,4
294,371
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,372
0.00390625,372
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,362
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,363
0.00390625,363
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,353
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,354
0.00390625,354
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,349
588,2
0.1875,347
0.25,3
3,3
0.1875,3
3,341
0.25,3
0.1875,3
3,3
588,2
3,2
588,336
588,29
294,2
2,3
588,4
294,326
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,327
0.00390625,327
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,317
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,318
0.00390625,318
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,308
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,309
0.00390625,309
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,304
588,2
0.1875,302
0.25,3
3,3
0.1875,3
3,296
0.25,3
0.1875,3
3,3
588,2
3,2
588,291
588,29
294,2
2,3
588,4
294,281
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,282
0.00390625,282
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,272
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,273
0.00390625,273
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,263
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,264
0.00390625,264
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,259
588,2
0.1875,257
0.25,3
3,3
0.1875,3
3,251
0.25,3
0.1875,3
3,3
588,2
3,2
588,246
588,29
294,2
2,3
588,4
294,236
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,237
0.00390625,237
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,227
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,228
0.00390625,228
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,218
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,219
0.00390625,219
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,214
588,2
0.1875,212
0.25,3
3,3
0.1875,3
3,206
0.25,3
0.1875,3
3,3
588,2
3,2
588,201
588,29
294,2
2,3
588,4
294,191
294,4
0.00390625,2
0.00390625,1
0.00390625,1
294,192
0.00390625,192
0.00390625,1
0.00390625,1
294,1
0.00390625,1
294,2
588,2
18,3
294,3
588,182
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,183
0.00390625,183
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
588,2
4,3
588,3
588,173
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,174
0.00390625,174
0.00390625,1
0.00390625,1
588,1
0.00390625,1
3,169
588,2
0.1875,167
0.25,3
3,3
0.1875,3
3,161
0.25,3
0.1875,3
3,3
588,2
3,2
588,156
588,29
588,2
4,3
588,4
588,146
588,4
0.0078125,2
0.00390625,1
0.00390625,1
588,147
0.00390625,147
0.00390625,1
0.00390625,1
588,1
0.00390625,1
588,2
294,2
72,3
588,3
294,137
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,138
0.0078125,138
0.0078125,1
0.0078125,1
294,1
0.0078125,1
294,2
294,2
16,3
294,3
294,128
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,129
0.0078125,129
0.0078125,1
0.0078125,1
294,1
0.0078125,1
6,124
294,2
0.375,122
1,3
6,3
0.375,3
6,116
1,3
0.375,3
6,3
294,4
6,2
294,2
72,3
588,30
294,2
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,106
0.0078125,106
0.0078125,1
0.0078125,1
294,1
0.0078125,1
294,104
294,7
147,2
8,3
294,4
147,94
147,4
0.0078125,2
0.00390625,1
0.00390625,1
147,95
0.00390625,95
0.00390625,1
0.00390625,1
147,1
0.00390625,1
147,2
294,2
72,3
147,3
294,85
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,86
0.0078125,86
0.0078125,1
0.0078125,1
294,1
0.0078125,1
294,2
294,2
16,3
294,3
294,76
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,77
0.0078125,77
0.0078125,1
0.0078125,1
294,1
0.0078125,1
6,72
294,2
0.375,70
1,3
6,3
0.375,3
6,64
1,3
0.375,3
6,3
294,2
6,2
294,59
294,29
147,2
8,3
294,4
147,49
147,4
0.0078125,2
0.00390625,1
0.00390625,1
147,50
0.00390625,50
0.00390625,1
0.00390625,1
147,1
0.00390625,1
147,2
294,2
72,3
147,3
294,40
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,41
0.0078125,41
0.0078125,1
0.0078125,1
294,1
0.0078125,1
294,2
294,2
16,3
294,3
294,31
294,4
0.015625,2
0.0078125,1
0.0078125,1
294,32
0.0078125,32
0.0078125,1
0.0078125,1
294,1
0.0078125,1
6,27
294,2
0.375,25
1,3
6,3
0.375,3
6,19
1,3
0.375,3
6,3
294,2
6,2
294,14
294,29
6,2
294,2
6,9
6,6
6,2
2.92969,2
6,3
7.8125,3
0.00390625,2
2.92969,5
0.0820312,3
2352.14,3
2352.29,4
1176.07,3
1177.13,3
2352.25,5
128,3
1176.13,4
2352.13,3
1177.13,3
2352.25,5
128,5
2352.13,3
1177.13,3
2352.25,5
128,5
2352.25,3
2356.5,3
1177,3
128,2
128,3
2356.5,4
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1176.5,3
592.504,3
1177,3
128,2
128,5
1177,3
1782,3
592.004,3
128,2
128,3
1782,4
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
590.004,3
900.004,3
592.004,3
128,2
128,5
592.004,3
954.004,3
310.004,3
128,2
128,3
954.004,4
302.004,3
513.004,3
310.004,3
128,2
128,5
302.004,3
513.004,3
310.004,3
128,2
128,6
0.1875,8
0.1875,5
7.37891,1
128,3
768,6
668.008,1
604.004,5
585.012,1
513.004,5
481.004,1
449.004,6
7.37891,1
128,3
768,6
668.008,1
604.004,5
585.012,1
513.004,5
481.004,1
449.004,6
1026.01,1
954.004,4
7.37891,1
128,3
768,6
668.008,1
604.004,5
1026.01,1
954.004,5
1284.01,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
3.44141,4
0.253906,6
1284.01,6
918.004,1
900.004,5
902.004,7
1800,1
1784.3,4
3.44141,4
0.253906,6
1284.01,6
1800,1
1784.3,5
768,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
1.66016,1
128,3
1.66016,6
768,6
1773,1
1768.5,5
384,7
3537,1
3541.7,4
1.66016,1
128,3
1.66016,6
768,6
3537,1
3541.7,5
320,7
140,1
128,4
128,5
320,6
3541.5,1
3529.13,5
96,1
128,6
140,1
128,4
128,5
320,6
3541.5,1
3529.13,5
96,1
128,6
224,5
140,1
128,4
128,5
320,6
3541.5,1
3529.13,5
48,1
128,7
7069.41,1
7056.29,5
4705.69,1
4704.14,8
