Size_MB,Lifetime
0.0078125,2
0.00390625,1
0.00390625,1
392,498
0.00390625,498
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,488
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,489
0.00390625,489
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,484
392,2
0.125,482
0.25,3
2,3
0.125,3
2,476
0.25,3
0.125,3
2,3
392,2
2,2
392,471
392,29
196,2
2,3
392,4
196,461
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,462
0.00390625,462
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,452
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,453
0.00390625,453
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,443
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,444
0.00390625,444
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,439
392,2
0.125,437
0.25,3
2,3
0.125,3
2,431
0.25,3
0.125,3
2,3
392,2
2,2
392,426
392,29
196,2
2,3
392,4
196,416
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,417
0.00390625,417
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,407
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,408
0.00390625,408
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,398
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,399
0.00390625,399
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,394
392,2
0.125,392
0.25,3
2,3
0.125,3
2,386
0.25,3
0.125,3
2,3
392,2
2,2
392,381
392,29
196,2
2,3
392,4
196,371
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,372
0.00390625,372
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,362
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,363
0.00390625,363
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,353
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,354
0.00390625,354
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,349
392,2
0.125,347
0.25,3
2,3
0.125,3
2,341
0.25,3
0.125,3
2,3
392,2
2,2
392,336
392,29
196,2
2,3
392,4
196,326
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,327
0.00390625,327
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,317
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,318
0.00390625,318
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,308
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,309
0.00390625,309
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,304
392,2
0.125,302
0.25,3
2,3
0.125,3
2,296
0.25,3
0.125,3
2,3
392,2
2,2
392,291
392,29
196,2
2,3
392,4
196,281
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,282
0.00390625,282
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,272
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,273
0.00390625,273
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,263
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,264
0.00390625,264
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,259
392,2
0.125,257
0.25,3
2,3
0.125,3
2,251
0.25,3
0.125,3
2,3
392,2
2,2
392,246
392,29
196,2
2,3
392,4
196,236
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,237
0.00390625,237
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,227
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,228
0.00390625,228
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,218
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,219
0.00390625,219
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,214
392,2
0.125,212
0.25,3
2,3
0.125,3
2,206
0.25,3
0.125,3
2,3
392,2
2,2
392,201
392,29
196,2
2,3
392,4
196,191
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,192
0.00390625,192
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,182
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,183
0.00390625,183
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,173
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,174
0.00390625,174
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,169
392,2
0.125,167
0.25,3
2,3
0.125,3
2,161
0.25,3
0.125,3
2,3
392,2
2,2
392,156
392,29
392,2
4,3
392,4
392,146
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,147
0.00390625,147
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
196,2
72,3
392,3
196,137
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,138
0.0078125,138
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,2
16,3
196,3
196,128
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,129
0.0078125,129
0.0078125,1
0.0078125,1
196,1
0.0078125,1
4,124
196,2
0.25,122
1,3
4,3
0.25,3
4,116
1,3
0.25,3
4,3
196,4
4,2
196,2
72,3
392,30
196,2
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,106
0.0078125,106
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,104
196,7
98,2
8,3
196,4
98,94
98,4
0.0078125,2
0.00390625,1
0.00390625,1
98,95
0.00390625,95
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
72,3
98,3
196,85
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,86
0.0078125,86
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,2
16,3
196,3
196,76
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,77
0.0078125,77
0.0078125,1
0.0078125,1
196,1
0.0078125,1
4,72
196,2
0.25,70
1,3
4,3
0.25,3
4,64
1,3
0.25,3
4,3
196,2
4,2
196,59
196,29
98,2
8,3
196,4
98,49
98,4
0.0078125,2
0.00390625,1
0.00390625,1
98,50
0.00390625,50
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
72,3
98,3
196,40
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,41
0.0078125,41
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,2
16,3
196,3
196,31
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,32
0.0078125,32
0.0078125,1
0.0078125,1
196,1
0.0078125,1
4,27
196,2
0.25,25
1,3
4,3
0.25,3
4,19
1,3
0.25,3
4,3
196,2
4,2
196,14
196,29
4,2
196,2
4,9
4,6
4,2
1.95312,2
4,3
7.8125,3
0.00390625,2
1.95312,5
0.0820312,3
1568.14,3
1568.29,4
784.066,3
785.129,3
1568.25,5
128,3
784.129,4
1568.13,3
785.129,3
1568.25,5
128,5
1568.13,3
785.129,3
1568.25,5
128,5
1568.25,3
1572.5,3
785.004,3
128,2
128,3
1572.5,4
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
784.504,3
396.504,3
785.004,3
128,2
128,5
785.004,3
1194,3
396.004,3
128,2
128,3
1194,4
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
394.004,3
606.004,3
396.004,3
128,2
128,5
396.004,3
660.004,3
212.004,3
128,2
128,3
660.004,4
204.004,3
366.004,3
212.004,3
128,2
128,5
204.004,3
366.004,3
212.004,3
128,2
128,6
0.125,8
0.125,5
5.25391,1
128,3
385.566,6
472.008,1
408.004,5
438.012,1
366.004,5
334.004,1
302.004,6
5.25391,1
128,3
385.566,6
472.008,1
408.004,5
438.012,1
366.004,5
334.004,1
302.004,6
732.012,1
660.004,4
5.25391,1
128,3
385.566,6
472.008,1
408.004,5
732.012,1
660.004,5
848.008,1
198.004,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
2.37891,4
0.253906,6
848.008,1
198.004,5
624.004,1
606.004,5
608.004,1
64,6
1212,1
1195.54,4
2.37891,4
0.253906,6
848.008,1
198.004,5
1212,1
1195.54,5
512,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
1.12891,1
128,3
72.832,6
512,6
1185,1
1180.5,5
256,7
2361,1
2362.63,4
1.12891,1
128,3
72.832,6
512,6
2361,1
2362.63,5
256,7
136,1
128,4
128,5
256,6
2365.5,1
2353.13,5
64,1
128,6
136,1
128,4
128,5
256,6
2365.5,1
2353.13,5
64,1
128,6
192,5
136,1
128,4
128,5
256,6
2365.5,1
2353.13,5
32,1
128,7
4717.41,1
4704.29,5
3137.69,1
3136.14,8
